1,12,0,None,None,15,990
181,1120,185,198.45.52.0,None,0,0
182,12,186,None,None,0,0
182,11,186,None,None,0,0
182,1000,186,23.246.0.0,None,0,0
182,1120,186,198.45.52.0,None,0,0
183,12,187,None,None,1,111
183,11,187,None,None,0,0
183,1000,187,23.246.0.0,None,0,0
183,1120,187,198.45.52.0,None,0,0
184,12,188,None,None,0,0
184,11,188,None,None,0,0
184,1000,188,23.246.0.0,None,0,0
184,1120,188,198.45.52.0,None,0,0
185,12,189,None,None,0,0
185,11,189,None,None,0,0
185,1000,189,23.246.0.0,None,0,0
185,1120,189,198.45.52.0,None,0,0
186,12,190,None,None,3,286
186,11,190,None,None,2,194
186,1000,190,23.246.0.0,None,0,0
186,1120,190,198.45.52.0,None,0,0
187,12,191,None,None,1,123
187,11,191,None,None,1,97
187,1000,191,23.246.0.0,None,0,0
187,1120,191,198.45.52.0,None,0,0
188,12,193,None,None,1,60
188,11,193,None,None,3,291
188,1000,193,23.246.0.0,None,0,0
188,1120,192,198.45.52.0,None,0,0
189,12,194,None,None,1,60
189,11,194,None,None,1,97
189,1000,194,23.246.0.0,None,2,132
189,1120,194,198.45.52.0,None,0,0
190,12,195,None,None,4,346
190,11,195,None,None,4,410
190,1000,195,23.246.0.0,None,7,444
190,1120,195,198.45.52.0,None,0,0
191,12,196,None,None,1,60
191,11,196,None,None,1,97
191,1000,196,23.246.0.0,None,6,390
191,1120,196,198.45.52.0,None,0,0
192,12,197,None,None,3,262
192,11,197,None,None,4,326
192,1000,197,23.246.0.0,None,7,462
192,1120,197,198.45.52.0,None,0,0
193,12,198,None,None,2,120
193,11,198,None,None,1,97
193,1000,198,23.246.0.0,None,1,66
193,1120,198,198.45.52.0,None,0,0
194,12,199,None,None,1,60
194,11,199,None,None,1,66
194,1000,199,23.246.0.0,None,2,132
194,1120,199,198.45.52.0,None,0,0
195,12,200,None,None,8,555
195,11,200,None,None,5,395
195,1000,200,23.246.0.0,None,2,132
195,1120,200,198.45.52.0,None,0,0
196,12,201,None,None,116,9362
196,11,201,None,None,35,169461
196,1000,201,23.246.0.0,None,0,0
196,1120,201,198.45.52.0,None,0,0
197,12,202,None,None,7,692
197,11,202,None,None,4,541
197,1000,202,23.246.0.0,None,0,0
197,1120,202,198.45.52.0,None,0,0
198,12,203,None,None,14,1042
198,11,203,None,None,9,912
198,1000,203,23.246.0.0,None,1,66
198,1120,203,198.45.52.0,None,0,0
199,12,204,None,None,42,3183
199,11,204,None,None,11,59387
199,1000,204,23.246.0.0,None,3,192
199,1120,204,198.45.52.0,None,0,0
200,12,205,None,None,7,547
200,11,205,None,None,1,272
200,1000,205,23.246.0.0,None,0,0
200,1120,205,198.45.52.0,None,0,0
201,12,206,None,None,16,1236
201,11,206,None,None,1,66
201,1000,206,23.246.0.0,None,0,0
201,1120,206,198.45.52.0,None,0,0
202,12,207,None,None,26,2014
202,11,207,None,None,3,364
202,1000,207,23.246.0.0,None,0,0
202,1120,207,198.45.52.0,None,0,0
203,12,208,None,None,47,4229
203,11,208,None,None,14,9682
203,1000,208,23.246.0.0,None,0,0
203,1120,208,198.45.52.0,None,0,0
204,12,209,None,None,36,3143
204,11,209,None,None,10,6655
204,1000,209,23.246.0.0,None,0,0
204,1120,209,198.45.52.0,None,0,0
205,12,210,None,None,22,1716
205,11,210,None,None,0,0
205,1000,210,23.246.0.0,None,0,0
205,1120,210,198.45.52.0,None,0,0
206,12,211,None,None,20,1560
206,11,211,None,None,0,0
206,1000,211,23.246.0.0,None,0,0
206,1120,211,198.45.52.0,None,0,0
207,12,212,None,None,14,1092
207,11,212,None,None,0,0
207,1000,212,23.246.0.0,None,0,0
207,1120,212,198.45.52.0,None,0,0
208,12,213,None,None,11,840
208,11,213,None,None,0,0
208,1000,213,23.246.0.0,None,0,0
208,1120,213,198.45.52.0,None,0,0
209,12,214,None,None,8,624
209,11,214,None,None,0,0
209,1000,214,23.246.0.0,None,0,0
209,1120,214,198.45.52.0,None,0,0
210,12,215,None,None,4,312
210,11,215,None,None,0,0
210,1000,215,23.246.0.0,None,0,0
210,1120,215,198.45.52.0,None,0,0
211,12,216,None,None,3,234
211,11,216,None,None,0,0
211,1000,216,23.246.0.0,None,0,0
211,1120,216,198.45.52.0,None,0,0
212,12,217,None,None,9,702
212,11,217,None,None,0,0
212,1000,217,23.246.0.0,None,0,0
212,1120,217,198.45.52.0,None,0,0
213,12,219,None,None,8,624
213,11,219,None,None,0,0
213,1000,219,23.246.0.0,None,0,0
213,1120,218,198.45.52.0,None,0,0
214,12,220,None,None,6,559
214,11,220,None,None,2,301
214,1000,220,23.246.0.0,None,0,0
214,1120,219,198.45.52.0,None,0,0
215,12,221,None,None,6,682
215,11,221,None,None,0,0
215,1000,221,23.246.0.0,None,0,0
215,1120,221,198.45.52.0,None,0,0
216,12,222,None,None,25,3754
216,11,222,None,None,10,9926
216,1000,222,23.246.0.0,None,0,0
216,1120,222,198.45.52.0,None,0,0
217,12,223,None,None,41,11459
217,11,223,None,None,25,20694
217,1000,223,23.246.0.0,None,0,0
217,1120,223,198.45.52.0,None,0,0
218,12,224,None,None,144,23674
218,11,224,None,None,64,160721
218,1000,224,23.246.0.0,None,4,296
218,1120,224,198.45.52.0,None,0,0
219,12,225,None,None,1177,111423
219,11,225,None,None,335,1316080
219,1000,225,23.246.0.0,None,359,1246827
219,1120,225,198.45.52.0,None,0,0
220,12,226,None,None,51,10878
220,11,226,None,None,14,7650
220,1000,226,23.246.0.0,None,0,0
220,1120,226,198.45.52.0,None,0,0
221,12,227,None,None,804,63050
221,11,227,None,None,392,1766205
221,1000,227,23.246.0.0,None,2,140
221,1120,227,198.45.52.0,None,0,0
222,12,228,None,None,938,71994
222,11,228,None,None,255,1513322
222,1000,228,23.246.0.0,None,501,1295232
222,1120,228,198.45.52.0,None,0,0
223,12,229,None,None,678,58284
223,11,229,None,None,7,2072
223,1000,229,23.246.0.0,None,380,1418866
223,1120,229,198.45.52.0,None,0,0
224,12,230,None,None,479,35798
224,11,230,None,None,12,10478
224,1000,230,23.246.0.0,None,357,1375475
224,1120,230,198.45.52.0,None,0,0
225,12,231,None,None,544,36561
225,11,231,None,None,3,198
225,1000,231,23.246.0.0,None,467,2877563
225,1120,231,198.45.52.0,None,0,0
226,12,232,None,None,947,65936
226,11,232,None,None,0,0
226,1000,232,23.246.0.0,None,655,2352172
226,1120,232,198.45.52.0,None,0,0
227,12,233,None,None,611,43591
227,11,233,None,None,0,0
227,1000,233,23.246.0.0,None,592,3768623
227,1120,233,198.45.52.0,None,0,0
228,12,234,None,None,983,71230
228,11,234,None,None,0,0
228,1000,234,23.246.0.0,None,659,3011328
228,1120,234,198.45.52.0,None,0,0
229,12,235,None,None,785,57179
229,11,235,None,None,1,66
229,1000,235,23.246.0.0,None,537,2414736
229,1120,235,198.45.52.0,None,0,0
230,12,236,None,None,715,48436
230,11,236,None,None,0,0
230,1000,236,23.246.0.0,None,517,3059182
230,1120,236,198.45.52.0,None,0,0
231,12,237,None,None,915,61910
231,11,237,None,None,0,0
231,1000,237,23.246.0.0,None,683,3958747
231,1120,237,198.45.52.0,None,0,0
232,12,238,None,None,754,51044
232,11,238,None,None,0,0
232,1000,238,23.246.0.0,None,540,2977897
232,1120,238,198.45.52.0,None,0,0
233,12,239,None,None,595,40800
233,11,239,None,None,0,0
233,1000,239,23.246.0.0,None,449,3519270
233,1120,239,198.45.52.0,None,0,0
234,12,240,None,None,1042,72188
234,11,240,None,None,0,0
234,1000,240,23.246.0.0,None,691,3056695
234,1120,240,198.45.52.0,None,0,0
235,12,241,None,None,733,50199
235,11,241,None,None,0,0
235,1000,241,23.246.0.0,None,456,2757201
235,1120,241,198.45.52.0,None,0,0
236,12,242,None,None,434,28872
236,11,242,None,None,0,0
236,1000,242,23.246.0.0,None,311,1865220
236,1120,242,198.45.52.0,None,0,0
237,12,243,None,None,7,528
237,11,243,None,None,0,0
237,1000,243,23.246.0.0,None,0,0
237,1120,243,198.45.52.0,None,0,0
238,12,244,None,None,10,780
238,11,244,None,None,0,0
238,1000,244,23.246.0.0,None,0,0
238,1120,244,198.45.52.0,None,0,0
239,12,245,None,None,11,858
239,11,245,None,None,0,0
239,1000,245,23.246.0.0,None,0,0
239,1120,245,198.45.52.0,None,0,0
240,12,246,None,None,10,780
240,11,246,None,None,0,0
240,1000,246,23.246.0.0,None,0,0
240,1120,246,198.45.52.0,None,0,0
241,12,247,None,None,3,234
241,11,247,None,None,0,0
241,1000,247,23.246.0.0,None,0,0
241,1120,247,198.45.52.0,None,0,0
242,12,248,None,None,0,0
242,11,248,None,None,0,0
242,1000,248,23.246.0.0,None,0,0
242,1120,248,198.45.52.0,None,0,0
243,12,249,None,None,2,226
243,11,249,None,None,0,0
243,1000,249,23.246.0.0,None,0,0
243,1120,249,198.45.52.0,None,0,0
244,12,251,None,None,0,0
244,11,251,None,None,0,0
244,1000,251,23.246.0.0,None,0,0
244,1120,250,198.45.52.0,None,0,0
245,12,252,None,None,6,2039
245,11,252,None,None,0,0
245,1000,252,23.246.0.0,None,85,128690
245,1120,251,198.45.52.0,None,0,0
246,12,253,None,None,564,41930
246,11,253,None,None,1,74
246,1000,253,23.246.0.0,None,338,1171322
246,1120,252,198.45.52.0,None,0,0
247,12,254,None,None,805,58145
247,11,254,None,None,15,5923
247,1000,254,23.246.0.0,None,551,2776319
247,1120,254,198.45.52.0,None,0,0
248,12,255,None,None,789,54007
248,11,255,None,None,0,0
248,1000,255,23.246.0.0,None,621,3538112
248,1120,255,198.45.52.0,None,0,0
249,12,256,None,None,924,63422
249,11,256,None,None,0,0
249,1000,256,23.246.0.0,None,694,3422706
249,1120,256,198.45.52.0,None,0,0
250,12,257,None,None,720,51134
250,11,257,None,None,0,0
250,1000,257,23.246.0.0,None,521,3199058
250,1120,257,198.45.52.0,None,0,0
251,12,258,None,None,837,58069
251,11,258,None,None,2,163
251,1000,258,23.246.0.0,None,552,2433727
251,1120,258,198.45.52.0,None,0,0
252,12,259,None,None,1421,100243
252,11,259,None,None,3,222
252,1000,259,23.246.0.0,None,900,4324286
252,1120,259,198.45.52.0,None,0,0
253,12,260,None,None,752,52098
253,11,260,None,None,0,0
253,1000,260,23.246.0.0,None,488,2731090
253,1120,260,198.45.52.0,None,0,0
254,12,261,None,None,806,54482
254,11,261,None,None,0,0
254,1000,261,23.246.0.0,None,571,3348080
254,1120,261,198.45.52.0,None,0,0
255,12,262,None,None,838,57094
255,11,262,None,None,2,163
255,1000,262,23.246.0.0,None,582,2826380
255,1120,262,198.45.52.0,None,0,0
256,12,263,None,None,798,55776
256,11,263,None,None,1,120
256,1000,263,23.246.0.0,None,561,3183439
256,1120,263,198.45.52.0,None,0,0
257,12,264,None,None,741,52709
257,11,264,None,None,3,1827
257,1000,264,23.246.0.0,None,559,4064407
257,1120,264,198.45.52.0,None,0,0
258,12,265,None,None,294,19632
258,11,265,None,None,0,0
258,1000,265,23.246.0.0,None,187,869446
258,1120,265,198.45.52.0,None,0,0
259,12,266,None,None,1,78
259,11,266,None,None,0,0
259,1000,266,23.246.0.0,None,0,0
259,1120,266,198.45.52.0,None,0,0
260,12,267,None,None,7,546
260,11,267,None,None,0,0
260,1000,267,23.246.0.0,None,0,0
260,1120,267,198.45.52.0,None,0,0
261,12,268,None,None,6,468
261,11,268,None,None,0,0
261,1000,268,23.246.0.0,None,0,0
261,1120,268,198.45.52.0,None,0,0
262,12,269,None,None,3,234
262,11,269,None,None,0,0
262,1000,269,23.246.0.0,None,0,0
262,1120,269,198.45.52.0,None,0,0
263,12,270,None,None,0,0
263,11,270,None,None,0,0
263,1000,270,23.246.0.0,None,0,0
263,1120,270,198.45.52.0,None,0,0
264,12,271,None,None,1,97
264,11,271,None,None,2,132
264,1000,271,23.246.0.0,None,0,0
264,1120,271,198.45.52.0,None,0,0
265,12,272,None,None,33,16814
265,11,272,None,None,19,6142
265,1000,272,23.246.0.0,None,0,0
265,1120,272,198.45.52.0,None,0,0
266,12,273,None,None,21,6521
266,11,273,None,None,13,5331
266,1000,273,23.246.0.0,None,0,0
266,1120,273,198.45.52.0,None,0,0
267,12,274,None,None,6,468
267,11,274,None,None,0,0
267,1000,274,23.246.0.0,None,0,0
267,1120,274,198.45.52.0,None,0,0
268,12,275,None,None,17,1326
268,11,275,None,None,0,0
268,1000,275,23.246.0.0,None,0,0
268,1120,275,198.45.52.0,None,0,0
269,12,276,None,None,13,1014
269,11,276,None,None,0,0
269,1000,276,23.246.0.0,None,0,0
269,1120,276,198.45.52.0,None,0,0
270,12,277,None,None,8,624
270,11,277,None,None,0,0
270,1000,277,23.246.0.0,None,0,0
270,1120,277,198.45.52.0,None,0,0
271,12,278,None,None,21,3545
271,11,278,None,None,5,393
271,1000,278,23.246.0.0,None,0,0
271,1120,278,198.45.52.0,None,0,0
272,12,279,None,None,162,12327
272,11,279,None,None,45,273058
272,1000,279,23.246.0.0,None,0,0
272,1120,279,198.45.52.0,None,0,0
273,12,280,None,None,42,8903
273,11,280,None,None,17,8701
273,1000,280,23.246.0.0,None,0,0
273,1120,280,198.45.52.0,None,0,0
274,12,281,None,None,913,71901
274,11,281,None,None,302,1496278
274,1000,281,23.246.0.0,None,8,592
274,1120,281,198.45.52.0,None,0,0
275,12,282,None,None,305,24458
275,11,282,None,None,4,8372
275,1000,282,23.246.0.0,None,122,470421
275,1120,282,198.45.52.0,None,0,0
276,12,283,None,None,35,4517
276,11,283,None,None,2,628
276,1000,283,23.246.0.0,None,13,6583
276,1120,283,198.45.52.0,None,0,0
277,12,285,None,None,654,59026
277,11,285,None,None,8,2601
277,1000,285,23.246.0.0,None,272,1075380
277,1120,284,198.45.52.0,None,0,0
278,12,286,None,None,818,63972
278,11,286,None,None,33,146921
278,1000,286,23.246.0.0,None,457,1712824
278,1120,286,198.45.52.0,None,0,0
279,12,287,None,None,1047,73678
279,11,287,None,None,75,242278
279,1000,287,23.246.0.0,None,675,2780627
279,1120,287,198.45.52.0,None,0,0
280,12,288,None,None,898,61520
280,11,288,None,None,166,691826
280,1000,288,23.246.0.0,None,441,1868350
280,1120,288,198.45.52.0,None,0,0
281,12,289,None,None,799,59087
281,11,289,None,None,18,57392
281,1000,289,23.246.0.0,None,453,2729442
281,1120,289,198.45.52.0,None,0,0
282,12,290,None,None,1051,73919
282,11,290,None,None,173,722005
282,1000,290,23.246.0.0,None,426,2325230
282,1120,290,198.45.52.0,None,0,0
283,12,291,None,None,2034,144983
283,11,291,None,None,216,936626
283,1000,291,23.246.0.0,None,996,4368547
283,1120,291,198.45.52.0,None,0,0
284,12,292,None,None,489,53787
284,11,292,None,None,23,11356
284,1000,292,23.246.0.0,None,182,1409846
284,1120,292,198.45.52.0,None,0,0
285,12,293,None,None,41,7943
285,11,293,None,None,14,5407
285,1000,293,23.246.0.0,None,2,132
285,1120,293,198.45.52.0,None,0,0
286,12,294,None,None,22,1676
286,11,294,None,None,0,0
286,1000,294,23.246.0.0,None,2,132
286,1120,294,198.45.52.0,None,0,0
287,12,295,None,None,12,924
287,11,295,None,None,0,0
287,1000,295,23.246.0.0,None,2,132
287,1120,295,198.45.52.0,None,0,0
288,12,296,None,None,11,830
288,11,296,None,None,0,0
288,1000,296,23.246.0.0,None,0,0
288,1120,296,198.45.52.0,None,0,0
289,12,297,None,None,76,6841
289,11,297,None,None,24,73972
289,1000,297,23.246.0.0,None,0,0
289,1120,297,198.45.52.0,None,0,0
290,12,298,None,None,99,10445
290,11,298,None,None,21,119369
290,1000,298,23.246.0.0,None,0,0
290,1120,298,198.45.52.0,None,0,0
291,12,299,None,None,40,8386
291,11,299,None,None,20,54080
291,1000,299,23.246.0.0,None,0,0
291,1120,299,198.45.52.0,None,0,0
292,12,300,None,None,330,30571
292,11,300,None,None,108,507868
292,1000,300,23.246.0.0,None,0,0
292,1120,300,198.45.52.0,None,0,0
293,12,301,None,None,643,49626
293,11,301,None,None,8,12122
293,1000,301,23.246.0.0,None,322,913729
293,1120,301,198.45.52.0,None,0,0
294,12,302,None,None,7,564
294,11,302,None,None,1,224
294,1000,302,23.246.0.0,None,0,0
294,1120,302,198.45.52.0,None,0,0
295,12,303,None,None,11,886
295,11,303,None,None,0,0
295,1000,303,23.246.0.0,None,0,0
295,1120,303,198.45.52.0,None,0,0
296,12,304,None,None,194,24633
296,11,304,None,None,40,59316
296,1000,304,23.246.0.0,None,80,208745
296,1120,304,198.45.52.0,None,0,0
297,12,305,None,None,1175,95382
297,11,305,None,None,550,2453814
297,1000,305,23.246.0.0,None,145,498580
297,1120,305,198.45.52.0,None,0,0
298,12,306,None,None,1175,82740
298,11,306,None,None,456,2329503
298,1000,306,23.246.0.0,None,146,468024
298,1120,306,198.45.52.0,None,0,0
299,12,307,None,None,838,56358
299,11,307,None,None,37,223402
299,1000,307,23.246.0.0,None,772,2404023
299,1120,307,198.45.52.0,None,0,0
300,12,308,None,None,580,40315
300,11,309,None,None,19,6647
300,1000,308,23.246.0.0,None,703,3252531
300,1120,308,198.45.52.0,None,0,0
301,12,310,None,None,856,69329
301,11,310,None,None,73,24893
301,1000,310,23.246.0.0,None,719,2749639
301,1120,309,198.45.52.0,None,0,0
302,12,311,None,None,1227,90511
302,11,311,None,None,31,8334
302,1000,311,23.246.0.0,None,952,2789042
302,1120,310,198.45.52.0,None,0,0
303,12,312,None,None,1076,80528
303,11,312,None,None,3,1446
303,1000,312,23.246.0.0,None,685,2601867
303,1120,312,198.45.52.0,None,0,0
304,12,313,None,None,830,56058
304,11,313,None,None,3,1339
304,1000,313,23.246.0.0,None,731,2841034
304,1120,313,198.45.52.0,None,0,0
305,12,314,None,None,1136,77547
305,11,314,None,None,1,1207
305,1000,314,23.246.0.0,None,898,3079065
305,1120,314,198.45.52.0,None,0,0
306,12,315,None,None,852,57848
306,11,315,None,None,8,836
306,1000,315,23.246.0.0,None,723,3510801
306,1120,315,198.45.52.0,None,0,0
307,12,316,None,None,1304,88674
307,11,316,None,None,0,0
307,1000,316,23.246.0.0,None,1057,3626271
307,1120,316,198.45.52.0,None,0,0
308,12,317,None,None,1074,73396
308,11,317,None,None,0,0
308,1000,317,23.246.0.0,None,901,2866632
308,1120,317,198.45.52.0,None,0,0
309,12,318,None,None,741,50985
309,11,318,None,None,0,0
309,1000,318,23.246.0.0,None,653,3040081
309,1120,318,198.45.52.0,None,0,0
310,12,319,None,None,918,62706
310,11,319,None,None,0,0
310,1000,319,23.246.0.0,None,712,2886374
310,1120,319,198.45.52.0,None,0,0
311,12,320,None,None,16,1248
311,11,320,None,None,0,0
311,1000,320,23.246.0.0,None,0,0
311,1120,320,198.45.52.0,None,0,0
312,12,321,None,None,19,1440
312,11,321,None,None,2,126
312,1000,321,23.246.0.0,None,0,0
312,1120,321,198.45.52.0,None,0,0
313,12,322,None,None,19,1508
313,11,322,None,None,2,362
313,1000,322,23.246.0.0,None,4,264
313,1120,322,198.45.52.0,None,0,0
314,12,323,None,None,87,14679
314,11,323,None,None,38,26650
314,1000,323,23.246.0.0,None,0,0
314,1120,323,198.45.52.0,None,0,0
315,12,324,None,None,169,17013
315,11,324,None,None,62,173758
315,1000,324,23.246.0.0,None,0,0
315,1120,324,198.45.52.0,None,0,0
316,12,325,None,None,2,161
316,11,325,None,None,1,147
316,1000,325,23.246.0.0,None,0,0
316,1120,325,198.45.52.0,None,0,0
317,12,326,None,None,3,231
317,11,326,None,None,2,213
317,1000,326,23.246.0.0,None,0,0
317,1120,326,198.45.52.0,None,0,0
318,12,327,None,None,27,4930
318,11,327,None,None,10,7260
318,1000,327,23.246.0.0,None,0,0
318,1120,327,198.45.52.0,None,0,0
319,12,328,None,None,267,19800
319,11,328,None,None,4,1772
319,1000,328,23.246.0.0,None,279,716350
319,1120,328,198.45.52.0,None,0,0
320,12,329,None,None,575,38802
320,11,329,None,None,0,0
320,1000,329,23.246.0.0,None,514,1864805
320,1120,329,198.45.52.0,None,0,0
321,12,330,None,None,4,260
321,11,330,None,None,3,184
321,1000,330,23.246.0.0,None,0,0
321,1120,330,198.45.52.0,None,0,0
322,12,331,None,None,0,0
322,11,331,None,None,0,0
322,1000,331,23.246.0.0,None,0,0
322,1120,331,198.45.52.0,None,0,0
323,12,332,None,None,0,0
323,11,332,None,None,0,0
323,1000,332,23.246.0.0,None,0,0
323,1120,332,198.45.52.0,None,0,0
324,12,333,None,None,7,4421
324,11,333,None,None,2,290
324,1000,333,23.246.0.0,None,0,0
324,1120,333,198.45.52.0,None,0,0
325,12,334,None,None,14,11144
325,11,334,None,None,7,570
325,1000,334,23.246.0.0,None,0,0
325,1120,334,198.45.52.0,None,0,0
326,12,335,None,None,38,12370
326,11,335,None,None,20,11545
326,1000,335,23.246.0.0,None,4,264
326,1120,335,198.45.52.0,None,0,0
327,12,336,None,None,8,564
327,11,336,None,None,3,232
327,1000,336,23.246.0.0,None,0,0
327,1120,336,198.45.52.0,None,0,0
328,12,337,None,None,0,0
328,11,337,None,None,0,0
328,1000,337,23.246.0.0,None,0,0
328,1120,337,198.45.52.0,None,0,0
329,12,339,None,None,0,0
329,11,339,None,None,0,0
329,1000,339,23.246.0.0,None,0,0
329,1120,338,198.45.52.0,None,0,0
330,12,340,None,None,16,6212
330,11,340,None,None,9,4960
330,1000,340,23.246.0.0,None,0,0
330,1120,339,198.45.52.0,None,0,0
331,12,341,None,None,4,300
331,11,341,None,None,1,66
331,1000,341,23.246.0.0,None,0,0
331,1120,341,198.45.52.0,None,0,0
332,12,342,None,None,3,292
332,11,342,None,None,1,66
332,1000,342,23.246.0.0,None,0,0
332,1120,342,198.45.52.0,None,0,0
333,12,343,None,None,1,66
333,11,343,None,None,0,0
333,1000,343,23.246.0.0,None,0,0
333,1120,343,198.45.52.0,None,0,0
334,12,344,None,None,2,126
334,11,344,None,None,2,132
334,1000,344,23.246.0.0,None,0,0
334,1120,344,198.45.52.0,None,0,0
335,12,345,None,None,5,424
335,11,345,None,None,2,132
335,1000,345,23.246.0.0,None,0,0
335,1120,345,198.45.52.0,None,0,0
336,12,346,None,None,3,222
336,11,346,None,None,0,0
336,1000,346,23.246.0.0,None,2,132
336,1120,346,198.45.52.0,None,0,0
337,12,347,None,None,6,444
337,11,347,None,None,0,0
337,1000,347,23.246.0.0,None,0,0
337,1120,347,198.45.52.0,None,0,0
